survived,pclass,sex,age,sibsp,parch,fare,embarked,who,deck,alone,family_size,has_family,is_minor,age_group,fare_per_person,fare_tier,cabin_known,is_female,emb_C,emb_Q,emb_S,log_fare,age_z,fare_z
0,2,male,16.0,0,0,26.0,S,man,Unknown,True,1,0,1,Teen,26.0,High,0,0,0,0,1,3.296,-0.983,-0.111
0,3,female,21.5,8,2,69.55,S,woman,Unknown,False,11,1,0,Adult,6.322727272727272,Premium,0,1,0,0,1,4.256,-0.57,0.946
0,1,male,40.0,0,0,30.6958,C,man,Unknown,True,1,0,0,Adult,30.6958,High,0,0,1,0,0,3.456,0.819,0.003
0,3,male,25.0,0,0,7.8958,S,man,Unknown,True,1,0,0,Adult,7.8958,Low,0,0,0,0,1,2.186,-0.307,-0.551
0,2,male,39.0,0,0,13.0,S,man,Unknown,True,1,0,0,Adult,13.0,Mid,0,0,0,0,1,2.639,0.744,-0.427
1,1,female,49.0,0,0,25.9292,S,woman,D,True,1,0,0,Adult,25.9292,High,1,1,0,0,1,3.293,1.494,-0.113
1,3,female,31.0,0,0,8.6833,S,woman,Unknown,True,1,0,0,Adult,8.6833,Mid,0,1,0,0,1,2.27,0.143,-0.532
0,3,male,30.0,0,0,7.2292,C,man,Unknown,True,1,0,0,Adult,7.2292,Low,0,0,1,0,0,2.108,0.068,-0.567
0,3,female,30.0,1,1,24.15,S,woman,Unknown,False,3,1,0,Adult,8.049999999999999,High,0,1,0,0,1,3.225,0.068,-0.156
0,2,male,34.0,0,0,13.0,S,man,Unknown,True,1,0,0,Adult,13.0,Mid,0,0,0,0,1,2.639,0.368,-0.427
1,2,female,31.0,1,1,26.25,S,woman,Unknown,False,3,1,0,Adult,8.75,High,0,1,0,0,1,3.305,0.143,-0.105
1,1,male,11.0,1,2,120.0,S,child,B,False,4,1,1,Child,30.0,Premium,1,0,0,0,1,4.796,-1.358,2.172
1,3,male,0.42,0,1,8.5167,C,child,Unknown,False,2,1,1,Child,4.25835,Mid,0,0,1,0,0,2.253,-2.152,-0.536
1,3,male,27.0,0,0,6.975,S,man,Unknown,True,1,0,0,Adult,6.975,Low,0,0,0,0,1,2.076,-0.157,-0.573
0,3,male,31.0,0,0,7.775,S,man,Unknown,True,1,0,0,Adult,7.775,Low,0,0,0,0,1,2.172,0.143,-0.554
0,1,male,39.0,0,0,0.0,S,man,A,True,1,0,0,Adult,0.0,Low,1,0,0,0,1,0.0,0.744,-0.743
0,3,female,18.0,0,0,7.775,S,woman,Unknown,True,1,0,0,Adult,7.775,Low,0,1,0,0,1,2.172,-0.833,-0.554
0,2,male,39.0,0,0,13.0,S,man,Unknown,True,1,0,0,Adult,13.0,Mid,0,0,0,0,1,2.639,0.744,-0.427
1,1,female,33.0,1,0,53.1,S,woman,E,False,2,1,0,Adult,26.55,Premium,1,1,0,0,1,3.991,0.293,0.547
0,3,male,26.0,0,0,7.8875,S,man,Unknown,True,1,0,0,Adult,7.8875,Low,0,0,0,0,1,2.185,-0.232,-0.551
0,3,male,39.0,0,0,24.15,S,man,Unknown,True,1,0,0,Adult,24.15,High,0,0,0,0,1,3.225,0.744,-0.156
0,2,male,35.0,0,0,10.5,S,man,Unknown,True,1,0,0,Adult,10.5,Mid,0,0,0,0,1,2.442,0.444,-0.488
0,3,female,6.0,4,2,31.275,S,child,Unknown,False,7,1,1,Child,4.4678571428571425,Premium,0,1,0,0,1,3.474,-1.733,0.017
0,3,male,30.5,0,0,8.05,S,man,Unknown,True,1,0,0,Adult,8.05,Mid,0,0,0,0,1,2.203,0.106,-0.547
0,1,male,40.0,0,0,0.0,S,man,B,True,1,0,0,Adult,0.0,Low,1,0,0,0,1,0.0,0.819,-0.743
0,3,female,23.0,0,0,7.925,S,woman,Unknown,True,1,0,0,Adult,7.925,Mid,0,1,0,0,1,2.189,-0.457,-0.55
0,2,male,31.0,1,1,37.0042,C,man,Unknown,False,3,1,0,Adult,12.334733333333332,Premium,0,0,1,0,0,3.638,0.143,0.156
0,3,male,43.0,0,0,6.45,S,man,Unknown,True,1,0,0,Adult,6.45,Low,0,0,0,0,1,2.008,1.044,-0.586
0,3,male,10.0,3,2,27.9,S,child,Unknown,False,6,1,1,Child,4.6499999999999995,High,0,0,0,0,1,3.364,-1.433,-0.065
1,1,female,52.0,1,1,93.5,S,woman,B,False,3,1,0,Adult,31.166666666666668,Premium,1,1,0,0,1,4.549,1.72,1.528
1,3,male,27.0,0,0,8.6625,S,man,Unknown,True,1,0,0,Adult,8.6625,Mid,0,0,0,0,1,2.268,-0.157,-0.532
0,1,male,38.0,0,0,0.0,S,man,Unknown,True,1,0,0,Adult,0.0,Low,0,0,0,0,1,0.0,0.669,-0.743
1,3,female,27.0,0,1,12.475,S,woman,E,False,2,1,0,Adult,6.2375,Mid,1,1,0,0,1,2.601,-0.157,-0.44
0,3,male,2.0,4,1,39.6875,S,child,Unknown,False,6,1,1,Child,6.614583333333333,Premium,0,0,0,0,1,3.706,-2.034,0.221
0,3,male,25.0,0,0,6.95,Q,man,Unknown,True,1,0,0,Adult,6.95,Low,0,0,0,1,0,2.073,-0.307,-0.574
0,3,male,25.0,0,0,56.4958,S,man,Unknown,True,1,0,0,Adult,56.4958,Premium,0,0,0,0,1,4.052,-0.307,0.629
1,2,male,1.0,0,2,37.0042,C,child,Unknown,False,3,1,1,Child,12.334733333333332,Premium,0,0,1,0,0,3.638,-2.109,0.156
1,3,male,25.0,0,0,7.75,Q,man,Unknown,True,1,0,0,Adult,7.75,Low,0,0,0,1,0,2.169,-0.307,-0.554
1,1,female,62.0,0,0,80.0,S,woman,B,True,1,0,0,Senior,80.0,Premium,1,1,0,0,1,4.394,2.47,1.2
1,3,female,15.0,1,0,14.4542,C,child,Unknown,False,2,1,1,Teen,7.2271,Mid,0,1,1,0,0,2.738,-1.058,-0.392
1,2,male,0.83,1,1,18.75,S,child,Unknown,False,3,1,1,Child,6.25,High,0,0,0,0,1,2.983,-2.121,-0.287
0,3,male,25.0,0,0,7.2292,C,man,Unknown,True,1,0,0,Adult,7.2292,Low,0,0,1,0,0,2.108,-0.307,-0.567
0,3,male,23.0,0,0,7.8542,S,man,Unknown,True,1,0,0,Adult,7.8542,Low,0,0,0,0,1,2.181,-0.457,-0.552
0,3,male,18.0,0,0,8.3,S,man,Unknown,True,1,0,0,Adult,8.3,Mid,0,0,0,0,1,2.23,-0.833,-0.541
1,1,female,39.0,1,1,83.1583,C,woman,E,False,3,1,0,Adult,27.71943333333333,Premium,1,1,1,0,0,4.433,0.744,1.277
0,3,male,21.0,0,0,8.6625,S,man,Unknown,True,1,0,0,Adult,8.6625,Mid,0,0,0,0,1,2.268,-0.607,-0.532
0,3,male,25.0,0,0,8.05,S,man,Unknown,True,1,0,0,Adult,8.05,Mid,0,0,0,0,1,2.203,-0.307,-0.547
1,3,male,32.0,0,0,56.4958,S,man,Unknown,True,1,0,0,Adult,56.4958,Premium,0,0,0,0,1,4.052,0.218,0.629
1,1,male,40.0,0,0,29.7,C,man,C,True,1,0,0,Adult,29.7,High,1,0,1,0,0,3.424,0.819,-0.021
0,3,male,20.0,0,0,7.925,S,man,Unknown,True,1,0,0,Adult,7.925,Mid,0,0,0,0,1,2.189,-0.682,-0.55
0,2,male,16.0,0,0,10.5,S,man,Unknown,True,1,0,1,Teen,10.5,Mid,0,0,0,0,1,2.442,-0.983,-0.488
1,1,female,30.0,0,0,31.0,C,woman,Unknown,True,1,0,0,Adult,31.0,Premium,0,1,1,0,0,3.466,0.068,0.01
0,3,male,34.5,0,0,6.4375,C,man,Unknown,True,1,0,0,Adult,6.4375,Low,0,0,1,0,0,2.007,0.406,-0.586
0,3,male,17.0,0,0,8.6625,S,man,Unknown,True,1,0,1,Teen,8.6625,Mid,0,0,0,0,1,2.268,-0.908,-0.532
0,3,male,42.0,0,0,7.55,S,man,Unknown,True,1,0,0,Adult,7.55,Low,0,0,0,0,1,2.146,0.969,-0.559
0,3,male,25.0,8,2,69.55,S,man,Unknown,False,11,1,0,Adult,6.322727272727272,Premium,0,0,0,0,1,4.256,-0.307,0.946
0,3,male,35.0,0,0,7.8958,C,man,Unknown,True,1,0,0,Adult,7.8958,Low,0,0,1,0,0,2.186,0.444,-0.551
0,2,male,28.0,0,1,33.0,S,man,Unknown,False,2,1,0,Adult,16.5,Premium,0,0,0,0,1,3.526,-0.082,0.059
1,1,female,35.0,1,0,89.1042,C,woman,C,False,2,1,0,Adult,44.5521,Premium,1,1,1,0,0,4.501,0.444,1.421
0,3,male,4.0,4,2,31.275,S,child,Unknown,False,7,1,1,Child,4.4678571428571425,Premium,0,0,0,0,1,3.474,-1.883,0.017
0,3,male,74.0,0,0,7.775,S,man,Unknown,True,1,0,0,Senior,7.775,Low,0,0,0,0,1,2.172,3.371,-0.554
0,3,female,9.0,1,1,15.2458,C,child,Unknown,False,3,1,1,Child,5.081933333333333,High,0,1,1,0,0,2.788,-1.508,-0.372
1,1,female,16.0,0,1,39.4,S,woman,D,False,2,1,1,Teen,19.7,Premium,1,1,0,0,1,3.699,-0.983,0.214
0,2,female,44.0,1,0,26.0,S,woman,Unknown,False,2,1,0,Adult,13.0,High,0,1,0,0,1,3.296,1.119,-0.111
1,3,female,18.0,0,1,9.35,S,woman,Unknown,False,2,1,0,Adult,4.675,Mid,0,1,0,0,1,2.337,-0.833,-0.516
1,1,female,45.0,1,1,164.8667,S,woman,Unknown,False,3,1,0,Adult,54.95556666666667,Premium,0,1,0,0,1,5.111,1.194,3.261
1,1,male,51.0,0,0,26.55,S,man,E,True,1,0,0,Adult,26.55,High,1,0,0,0,1,3.316,1.645,-0.098
1,3,female,24.0,0,3,19.2583,C,woman,Unknown,False,4,1,0,Adult,4.814575,High,0,1,1,0,0,3.009,-0.382,-0.275
0,3,male,25.0,0,0,7.2292,C,man,Unknown,True,1,0,0,Adult,7.2292,Low,0,0,1,0,0,2.108,-0.307,-0.567
0,3,male,41.0,2,0,14.1083,S,man,Unknown,False,3,1,0,Adult,4.702766666666666,Mid,0,0,0,0,1,2.715,0.894,-0.4
0,2,male,21.0,1,0,11.5,S,man,Unknown,False,2,1,0,Adult,5.75,Mid,0,0,0,0,1,2.526,-0.607,-0.463
1,1,female,48.0,0,0,25.9292,S,woman,D,True,1,0,0,Adult,25.9292,High,1,1,0,0,1,3.293,1.419,-0.113
0,3,female,21.5,8,2,69.55,S,woman,Unknown,False,11,1,0,Adult,6.322727272727272,Premium,0,1,0,0,1,4.256,-0.57,0.946
0,2,male,24.0,0,0,13.0,S,man,Unknown,True,1,0,0,Adult,13.0,Mid,0,0,0,0,1,2.639,-0.382,-0.427
1,2,female,42.0,0,0,13.0,S,woman,Unknown,True,1,0,0,Adult,13.0,Mid,0,1,0,0,1,2.639,0.969,-0.427
1,2,female,27.0,1,0,13.8583,C,woman,Unknown,False,2,1,0,Adult,6.92915,Mid,0,1,1,0,0,2.699,-0.157,-0.406
0,1,male,31.0,0,0,50.4958,S,man,A,True,1,0,0,Adult,50.4958,Premium,1,0,0,0,1,3.942,0.143,0.484
0,3,male,25.0,0,0,9.5,S,man,Unknown,True,1,0,0,Adult,9.5,Mid,0,0,0,0,1,2.351,-0.307,-0.512
1,3,male,4.0,1,1,11.1333,S,child,Unknown,False,3,1,1,Child,3.7111,Mid,0,0,0,0,1,2.496,-1.883,-0.472
0,3,male,26.0,0,0,7.8958,S,man,Unknown,True,1,0,0,Adult,7.8958,Low,0,0,0,0,1,2.186,-0.232,-0.551
1,1,female,47.0,1,1,52.5542,S,woman,D,False,3,1,0,Adult,17.518066666666666,Premium,1,1,0,0,1,3.981,1.344,0.534
0,1,male,33.0,0,0,5.0,S,man,B,True,1,0,0,Adult,5.0,Low,1,0,0,0,1,1.792,0.293,-0.621
0,3,male,47.0,0,0,9.0,S,man,Unknown,True,1,0,0,Adult,9.0,Mid,0,0,0,0,1,2.303,1.344,-0.524
1,2,female,28.0,1,0,24.0,C,woman,Unknown,False,2,1,0,Adult,12.0,High,0,1,1,0,0,3.219,-0.082,-0.16
1,3,female,15.0,0,0,7.225,C,child,Unknown,True,1,0,1,Teen,7.225,Low,0,1,1,0,0,2.107,-1.058,-0.567
0,3,male,20.0,0,0,9.8458,S,man,Unknown,True,1,0,0,Adult,9.8458,Mid,0,0,0,0,1,2.384,-0.682,-0.504
0,3,male,19.0,0,0,7.8958,S,man,Unknown,True,1,0,0,Adult,7.8958,Low,0,0,0,0,1,2.186,-0.758,-0.551
0,3,male,25.0,0,0,7.8958,S,man,Unknown,True,1,0,0,Adult,7.8958,Low,0,0,0,0,1,2.186,-0.307,-0.551
1,1,female,56.0,0,1,83.1583,C,woman,C,False,2,1,0,Adult,41.57915,Premium,1,1,1,0,0,4.433,2.02,1.277
1,2,female,25.0,0,1,26.0,S,woman,Unknown,False,2,1,0,Adult,13.0,High,0,1,0,0,1,3.296,-0.307,-0.111
0,3,male,33.0,0,0,7.8958,S,man,Unknown,True,1,0,0,Adult,7.8958,Low,0,0,0,0,1,2.186,0.293,-0.551
0,3,female,22.0,0,0,10.5167,S,woman,Unknown,True,1,0,0,Adult,10.5167,Mid,0,1,0,0,1,2.444,-0.532,-0.487
0,2,male,28.0,0,0,10.5,S,man,Unknown,True,1,0,0,Adult,10.5,Mid,0,0,0,0,1,2.442,-0.082,-0.488
0,3,male,25.0,0,0,7.05,S,man,Unknown,True,1,0,0,Adult,7.05,Low,0,0,0,0,1,2.086,-0.307,-0.571
0,3,female,39.0,0,5,29.125,Q,woman,Unknown,False,6,1,0,Adult,4.854166666666667,High,0,1,0,1,0,3.405,0.744,-0.035
0,2,male,27.0,0,0,13.0,S,man,Unknown,True,1,0,0,Adult,13.0,Mid,0,0,0,0,1,2.639,-0.157,-0.427
1,1,female,19.0,0,0,30.0,S,woman,B,True,1,0,0,Adult,30.0,High,1,1,0,0,1,3.434,-0.758,-0.014
0,3,female,21.5,1,2,23.45,S,woman,Unknown,False,4,1,0,Adult,5.8625,High,0,1,0,0,1,3.197,-0.57,-0.173
1,1,male,26.0,0,0,30.0,C,man,C,True,1,0,0,Adult,30.0,High,1,0,1,0,0,3.434,-0.232,-0.014
0,3,male,32.0,0,0,7.75,Q,man,Unknown,True,1,0,0,Adult,7.75,Low,0,0,0,1,0,2.169,0.218,-0.554
